register_id,source_dataset,source_portal,source_url,source_license,processing_timestamp,name,operator_base_name,site_label,operator_slug,operator_site_count_barcelona,operator_scale_barcelona,vehicle_family,vehicle_mode_detail,service_model,micromobility_fit,micromobility_relevance_score,ds4m_use_case_role,publication_recommendation,location_context,urban_centrality_band,distance_to_placa_catalunya_km,city,district_id,district_name,district_service_count,district_micromobility_count,neighborhood_id,neighborhood_name,neighborhood_service_count,neighborhood_micromobility_count,postcode,address_line,full_address,latitude,longitude,utm31n_x,utm31n_y,geo_cell_200m,geo_cell_service_count,geo_cell_micromobility_count,primary_contact_phone,phone_general,phone_information,phone_customer_service,phone_info_reservations,phone_switchboard,fax,has_contact_phone,source_created_at,source_modified_at,source_record_age_days,source_rows_aggregated,source_contact_fields_present
99400291961,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Barcelona Rent a Bike *Barceloneta Beach shop,Barcelona Rent a Bike,Barceloneta Beach shop,barcelona-rent-a-bike,2,two_site_operator,bicycle,bike,rental_or_hire,high,90,core_micromobility_supply,include_in_micromobility_supply_benchmark,waterfront_or_tourism,central_core,1.775,BARCELONA,1,Ciutat Vella,28,22,3,la Barceloneta,2,2,8003,"Pg Joan Borbó C Barcelona, 35","Pg Joan Borbó C Barcelona, 35, la Barceloneta, Ciutat Vella, BARCELONA",41.378623,2.188208,432118.94,4581107.09,20689_1094,2,2,932212790,,932212790,,,,,True,2012-05-02 09:54:05+00:00,2016-07-13 07:11:40+00:00,3533,1,1
99400090986,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Bike Rental Barcelona,Bike Rental Barcelona,,bike-rental-barcelona,1,single_site_operator,bicycle,bike,rental_or_hire,high,90,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,1.161,BARCELONA,1,Ciutat Vella,28,22,1,el Raval,11,7,8001,"C Montserrat, 8","C Montserrat, 8, el Raval, Ciutat Vella, BARCELONA",41.377205,2.174914,431005.8,4580960.16,20688_1087,1,1,666057655,,666057655,,,,,True,2004-06-22 08:21:11+00:00,2014-12-04 17:53:55+00:00,4120,1,1
99400390723,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Happy rental bikes Barcelona,Happy rental bikes Barcelona,,happy-rental-bikes-barcelona,1,single_site_operator,bicycle,bike,rental_or_hire,high,90,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,1.198,BARCELONA,1,Ciutat Vella,28,22,4,"Sant Pere, Santa Caterina i la Ribera",8,8,8018,"C Roger de Flor, 7","C Roger de Flor, 7, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, BARCELONA",41.390249,2.183793,431761.92,4582401.26,20695_1091,2,2,933 285 834,,933 285 834,,,,,True,2015-07-06 07:04:40+00:00,2018-10-22 09:17:31+00:00,2702,1,1
99400612711,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Bikes Barcelona rental,Bikes Barcelona rental,,bikes-barcelona-rental,1,single_site_operator,bicycle,bike,rental_or_hire,high,90,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,1.636,BARCELONA,2,Eixample,25,7,5,el Fort Pienc,3,2,8013,"C Marina, 138","C Marina, 138, el Fort Pienc, Eixample, BARCELONA",41.39731,2.184093,431794.34,4583184.93,20698_1092,1,1,674 60 06 74,,,674 60 06 74,,,,True,2018-11-08 13:24:08+00:00,2018-11-08 13:26:13+00:00,2685,1,1
99400592020,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Delivery Bikes - Bike Rental,Delivery Bikes - Bike Rental,,delivery-bikes-bike-rental,1,single_site_operator,bicycle,bike,fleet_or_business_service,high,90,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,1.73,BARCELONA,2,Eixample,25,7,5,el Fort Pienc,3,2,8013,"C Marina, 210","C Marina, 210, el Fort Pienc, Eixample, BARCELONA",41.400923,2.179357,431402.24,4583589.72,20700_1089,1,1,627 634 966,627 634 966,,,,,,True,2018-05-14 11:14:00+00:00,2018-05-14 11:16:08+00:00,2863,1,1
99400319433,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Pedal Bike Rental,Pedal Bike Rental,,pedal-bike-rental,1,single_site_operator,bicycle,bike,rental_or_hire,high,90,core_micromobility_supply,include_in_micromobility_supply_benchmark,urban_neighborhood,inner_city,3.005,BARCELONA,10,Sant Martí,25,6,68,el Poblenou,4,2,8005,"Camí Antic de València, 2","Camí Antic de València, 2, el Poblenou, Sant Martí, BARCELONA",41.402851,2.199271,433068.91,4583788.22,20701_1099,1,1,933 004 506,,933 004 506,,,,,True,2013-06-04 12:35:17+00:00,2017-12-11 10:14:39+00:00,3017,1,1
99400379593,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Ajo Bike,Ajo Bike,,ajo-bike,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,0.735,BARCELONA,1,Ciutat Vella,28,22,1,el Raval,11,7,8001,"C Roig, 5","C Roig, 5, el Raval, Ciutat Vella, BARCELONA",41.380453,2.168866,430503.52,4581325.63,20690_1084,1,1,930082298,930082298,,,,,,True,2015-03-09 15:58:02+00:00,2015-03-23 12:21:12+00:00,4011,1,1
99400613982,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Barcelona Cycle Co,Barcelona Cycle Co,,barcelona-cycle-co,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,0.863,BARCELONA,1,Ciutat Vella,28,22,4,"Sant Pere, Santa Caterina i la Ribera",8,8,8003,"C Vigatans, 2","C Vigatans, 2, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, BARCELONA",41.384059,2.179675,431411.11,4581717.25,20692_1089,2,2,933 153 259,,,933 153 259,,,,True,2018-11-27 10:29:46+00:00,2021-03-17 10:55:20.302947+00:00,1825,1,1
99400183230,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Barcelonabiking,Barcelonabiking,,barcelonabiking,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,0.827,BARCELONA,1,Ciutat Vella,28,22,2,el Barri Gòtic,7,5,8002,"Bda Sant Miquel, 6","Bda Sant Miquel, 6, el Barri Gòtic, Ciutat Vella, BARCELONA",41.381515,2.1768,431168.03,4581437.15,20690_1088,2,1,656356300,656356300,,,,,,True,2007-05-15 07:53:14+00:00,2007-05-15 07:59:49+00:00,6880,1,1
99400185222,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Barceloneta Bikes,Barceloneta Bikes,,barceloneta-bikes,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,waterfront_or_tourism,central_core,1.829,BARCELONA,1,Ciutat Vella,28,22,3,la Barceloneta,2,2,8003,"C Atlàntida, 49","C Atlàntida, 49, la Barceloneta, Ciutat Vella, BARCELONA",41.379875,2.189858,432258.17,4581244.8,20689_1094,2,2,600673796,600673796,,,,,,True,2007-06-13 11:54:12+00:00,2018-10-22 08:47:32+00:00,2702,1,1
75990293875,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Bicitram,Bicitram,,bicitram,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,1.29,Barcelona,1,Ciutat Vella,28,22,4,"Sant Pere, Santa Caterina i la Ribera",8,8,8003,"Passeig de Picasso, 46-46","Passeig de Picasso, 46-46, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, Barcelona",41.385632,2.185455,431896.06,4581887.4,20692_1092,1,1,607226069,607226069,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:03:03.933443+00:00,895,1,1
99400227309,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Born Bike Rental & Tours,Born Bike Rental & Tours,,born-bike-rental-tours,1,single_site_operator,bicycle,bike,tourism_or_guided_experience,medium,80,urban_mobility_tourism_context,include_if_tourism_mobility_scope_needed,central_tourism_business,central_core,1.318,BARCELONA,1,Ciutat Vella,28,22,4,"Sant Pere, Santa Caterina i la Ribera",8,8,8003,"C Marquesa, 1","C Marquesa, 1, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, BARCELONA",41.382855,2.184897,431846.48,4581579.46,20691_1092,1,1,933 190 020,,933 190 020,,,,,True,2009-06-10 08:45:14+00:00,2023-01-20 13:15:58.011239+00:00,1151,1,1
99400378390,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Budget Bikes Barcelona *Nou Rambla,Budget Bikes Barcelona,Nou Rambla,budget-bikes-barcelona,4,multi_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,1.28,BARCELONA,1,Ciutat Vella,28,22,1,el Raval,11,7,8001,"C Nou de la Rambla, 106","C Nou de la Rambla, 106, el Raval, Ciutat Vella, BARCELONA",41.375489,2.170421,430628.31,4580773.23,20687_1085,1,1,933 041 885,,,,933 041 885,,,True,2015-02-24 11:14:13+00:00,2015-02-24 11:28:18+00:00,4038,1,1
99400378398,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Budget Bikes Barcelona *Plaça de la llana,Budget Bikes Barcelona,Plaça de la llana,budget-bikes-barcelona,4,multi_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,0.789,BARCELONA,1,Ciutat Vella,28,22,4,"Sant Pere, Santa Caterina i la Ribera",8,8,8003,"Pl Llana, 3","Pl Llana, 3, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, BARCELONA",41.384966,2.179163,431369.24,4581818.35,20692_1089,2,2,,,,,,,,False,2015-02-24 11:25:13+00:00,2015-02-24 11:26:54+00:00,4038,1,0
99400378393,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Budget Bikes Barcelona *Estruc,Budget Bikes Barcelona,Estruc,budget-bikes-barcelona,4,multi_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,0.18,BARCELONA,1,Ciutat Vella,28,22,2,el Barri Gòtic,7,5,8002,"C Estruc, 38","C Estruc, 38, el Barri Gòtic, Ciutat Vella, BARCELONA",41.387365,2.172199,430789.59,4582090.22,20693_1086,1,1,933 041 885,,,,933 041 885,,,True,2015-02-24 11:21:38+00:00,2015-02-24 11:26:45+00:00,4038,1,1
99400378395,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Budget Bikes Barcelona *Unió,Budget Bikes Barcelona,Unió,budget-bikes-barcelona,4,multi_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,0.873,BARCELONA,1,Ciutat Vella,28,22,1,el Raval,11,7,8001,"C Unió, 22","C Unió, 22, el Raval, Ciutat Vella, BARCELONA",41.379512,2.173264,430870.31,4581217.57,20689_1086,1,1,933 041 885,,,,933 041 885,,,True,2015-02-24 11:23:15+00:00,2015-02-24 11:27:03+00:00,4038,1,1
99400454871,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,By-Cycle,By-Cycle,,by-cycle,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,0.432,BARCELONA,1,Ciutat Vella,28,22,1,el Raval,11,7,8001,"C Notariat, 6","C Notariat, 6, el Raval, Ciutat Vella, BARCELONA",41.383201,2.169043,430521.25,4581630.47,20691_1084,1,1,931247212,931247212,,,,,,True,2016-07-07 12:35:32+00:00,2018-04-09 13:57:19+00:00,2898,1,1
99400611451,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Green Bikes *Ataülf,Green Bikes,Ataülf,green-bikes,2,two_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,0.955,BARCELONA,1,Ciutat Vella,28,22,2,el Barri Gòtic,7,5,8002,"C Ataülf, 8","C Ataülf, 8, el Barri Gòtic, Ciutat Vella, BARCELONA",41.381281,2.178642,431321.87,4581409.75,20690_1089,2,2,933 151 375,,,933 151 375,,,,True,2018-10-22 12:06:04+00:00,2018-10-22 12:06:29+00:00,2702,1,1
99400611448,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Green bikes *Escudellers,Green bikes,Escudellers,green-bikes,2,two_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,0.962,BARCELONA,1,Ciutat Vella,28,22,2,el Barri Gòtic,7,5,8002,"C Escudellers, 48","C Escudellers, 48, el Barri Gòtic, Ciutat Vella, BARCELONA",41.380407,2.17756,431230.41,4581313.55,20690_1088,2,1,933 013 612,,,933 013 612,,,,True,2018-10-22 11:57:21+00:00,2018-10-22 11:57:37+00:00,2702,1,1
99400291957,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Gòtic Bike Suite,Gòtic Bike Suite,,gotic-bike-suite,1,single_site_operator,bicycle,bike,tourism_or_guided_experience,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,1.039,BARCELONA,1,Ciutat Vella,28,22,2,el Barri Gòtic,7,5,8002,"C Regomir, 33","C Regomir, 33, el Barri Gòtic, Ciutat Vella, BARCELONA",41.381203,2.179866,431424.07,4581400.12,20690_1089,2,2,,,,,,,,False,2012-05-02 09:44:15+00:00,2012-05-02 09:46:03+00:00,5066,1,0
99400378383,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Touba Bike,Touba Bike,,touba-bike,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,0.75,BARCELONA,1,Ciutat Vella,28,22,1,el Raval,11,7,8001,"C Junta de Comerç, 4","C Junta de Comerç, 4, el Raval, Ciutat Vella, BARCELONA",41.380291,2.171011,430682.72,4581305.85,20690_1085,1,1,933 486 561,,933 486 561,,,,,True,2015-02-24 10:48:50+00:00,2015-02-24 10:49:07+00:00,4038,1,1
99400079375,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Un Cotxe Menys Bicicletes / Barcelona ebike Tours,Un Cotxe Menys Bicicletes / Barcelona ebike Tours,,un-cotxe-menys-bicicletes-barcelona-ebike-tours,1,single_site_operator,bicycle,e_bike,tourism_or_guided_experience,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,1.118,BARCELONA,1,Ciutat Vella,28,22,4,"Sant Pere, Santa Caterina i la Ribera",8,8,8003,"C Esparteria, 3","C Esparteria, 3, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, BARCELONA",41.383936,2.182865,431677.72,4581701.12,20691_1091,1,1,93 268 21 05,93 268 21 05,,,,,,True,2004-04-13 14:20:28+00:00,2024-10-29 08:47:39.849319+00:00,503,1,1
99400398969,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,PlanBikeBcn,PlanBikeBcn,,planbikebcn,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,urban_neighborhood,inner_city,2.021,BARCELONA,2,Eixample,25,7,10,Sant Antoni,5,3,8015,"C Llança, 13","C Llança, 13, Sant Antoni, Eixample, BARCELONA",41.375873,2.150948,429000.29,4580831.61,20687_1075,1,1,93315633,93315633,,,,,,True,2015-10-13 07:51:03+00:00,2015-10-13 07:51:23+00:00,3807,1,1
99400473657,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Ride On Scooter Rental,Ride On Scooter Rental,,ride-on-scooter-rental,1,single_site_operator,scooter_motorcycle,scooter,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,1.795,BARCELONA,2,Eixample,25,7,10,Sant Antoni,5,3,8015,"C Sepúlveda, 36","C Sepúlveda, 36, Sant Antoni, Eixample, BARCELONA",41.376504,2.153761,429236.17,4580899.39,20688_1076,1,1,971576958,971576958,,,,,,True,2017-01-02 10:28:10+00:00,2019-03-18 17:35:18+00:00,2555,1,1
99400378405,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,The bike club BCN,The bike club BCN,,the-bike-club-bcn,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,1.894,BARCELONA,2,Eixample,25,7,10,Sant Antoni,5,3,8015,"C Sepúlveda, 6","C Sepúlveda, 6, Sant Antoni, Eixample, BARCELONA",41.375874,2.152908,429164.22,4580830.16,20687_1076,1,1,931 791 371,,,,931 791 371,,,True,2015-02-24 11:45:43+00:00,2017-12-11 11:55:55+00:00,3017,1,1
99400534627,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Bcn Classic Ride,Bcn Classic Ride,,bcn-classic-ride,1,single_site_operator,bicycle,bike,tourism_or_guided_experience,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,urban_neighborhood,inner_city,2.99,BARCELONA,10,Sant Martí,25,6,68,el Poblenou,4,2,8005,"C Doctor Trueta, 202","C Doctor Trueta, 202, el Poblenou, Sant Martí, BARCELONA",41.397932,2.202847,433362.76,4583239.35,20698_1101,1,0,938539657,938539657,,,,,,True,2017-09-26 11:36:53+00:00,2017-09-26 11:37:11+00:00,3093,1,1
75990288037,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Biciclot,Biciclot,,biciclot,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,urban_neighborhood,inner_city,2.089,Barcelona,10,Sant Martí,25,6,66,el Parc i la Llacuna del Poblenou,5,3,8005,"Carrer de Pere IV, 58","Carrer de Pere IV, 58, el Parc i la Llacuna del Poblenou, Sant Martí, Barcelona",41.395857,2.192186,432469.43,4583017.32,20697_1096,2,2,933077475,933077475,,,,,,True,1996-09-17 22:00:00+00:00,2026-02-13 08:27:10.119413+00:00,31,1,1
99400699189,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Bike To Deliver,Bike To Deliver,,bike-to-deliver,1,single_site_operator,bicycle,bike,fleet_or_business_service,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,urban_neighborhood,inner_city,3.14,Barcelona,10,Sant Martí,25,6,68,el Poblenou,4,2,8005,"Carrer de Marià Aguiló, 66-66","Carrer de Marià Aguiló, 66-66, el Poblenou, Sant Martí, Barcelona",41.40196,2.202028,433298.46,4583687.2,20700_1101,1,1,652 49 15 33,652 49 15 33,,,,,,True,2022-10-06 09:47:12.021649+00:00,2022-10-06 09:51:23.294385+00:00,1257,1,1
99400427929,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Funky cycle,Funky cycle,,funky-cycle,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,central_tourism_business,central_core,1.621,BARCELONA,10,Sant Martí,25,6,66,el Parc i la Llacuna del Poblenou,5,3,8005,"C Llull, 11","C Llull, 11, el Parc i la Llacuna del Poblenou, Sant Martí, BARCELONA",41.391275,2.188675,432171.17,4582511.32,20695_1094,1,1,932 505 665,,932 505 665,,,,,True,2016-03-09 09:43:12+00:00,2016-03-09 09:43:28+00:00,3659,1,1
99400611433,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Bicicletas Clase,Bicicletas Clase,,bicicletas-clase,1,single_site_operator,bicycle,bike,rental_or_hire,high,80,core_micromobility_supply,include_in_micromobility_supply_benchmark,major_transport_hub_or_corridor,central_core,1.653,BARCELONA,3,Sants-Montjuïc,22,3,11,el Poble-sec,6,2,8004,"C Jaume Fabra, 11","C Jaume Fabra, 11, el Poble-sec, Sants-Montjuïc, BARCELONA",41.374306,2.159788,429737.8,4580650.52,20687_1079,2,1,931 849 880,,,931 849 880,,,,True,2018-10-22 11:10:28+00:00,2018-10-22 11:13:55+00:00,2702,1,1
